,MSRP,make,model,year,engine_HP,engine_cylinders,transmission_type,number_of_doors,market_category_luxury,vehicle_style,highway_MPG,city_MPG,popularity
6419,2181,Acura,Legend,1994,230.0,6.0,manual,2.0,1,Coupe,24,16,204
6420,2028,Acura,Legend,1994,200.0,6.0,manual,4.0,1,Sedan,23,16,204
6421,2063,Acura,Legend,1994,200.0,6.0,automatic,4.0,1,Sedan,22,17,204
6422,2066,Acura,Legend,1994,230.0,6.0,manual,4.0,1,Sedan,24,16,204
6423,2384,Acura,Legend,1994,230.0,6.0,manual,2.0,1,Coupe,24,16,204
6424,2356,Acura,Legend,1995,200.0,6.0,automatic,4.0,1,Sedan,22,17,204
6425,2506,Acura,Legend,1995,230.0,6.0,manual,2.0,1,Coupe,24,16,204
6426,2265,Acura,Legend,1995,230.0,6.0,manual,2.0,1,Coupe,24,16,204
6427,2144,Acura,Legend,1995,200.0,6.0,automatic,4.0,1,Sedan,22,17,204
6428,2135,Acura,Legend,1995,200.0,6.0,manual,4.0,1,Sedan,23,16,204
6429,2066,Acura,Legend,1995,230.0,6.0,manual,4.0,1,Sedan,24,16,204
6430,25645,Buick,LeSabre,2003,205.0,6.0,automatic,4.0,0,Sedan,27,17,155
6431,31420,Buick,LeSabre,2003,205.0,6.0,automatic,4.0,0,Sedan,27,17,155
6432,26040,Buick,LeSabre,2004,205.0,6.0,automatic,4.0,0,Sedan,27,18,155
6433,32085,Buick,LeSabre,2004,205.0,6.0,automatic,4.0,0,Sedan,27,18,155
6434,26725,Buick,LeSabre,2005,205.0,6.0,automatic,4.0,0,Sedan,27,18,155
6435,32385,Buick,LeSabre,2005,205.0,6.0,automatic,4.0,0,Sedan,27,18,155
6436,83000,Maserati,Levante,2017,424.0,6.0,automatic,4.0,1,4dr SUV,19,14,238
6437,72000,Maserati,Levante,2017,345.0,6.0,automatic,4.0,1,4dr SUV,20,14,238
6438,375000,Lexus,LFA,2012,552.0,10.0,automated_manual,2.0,1,Coupe,16,11,454
6439,2000,Chrysler,LHS,1999,253.0,6.0,automatic,4.0,0,Sedan,24,16,1013
6440,2087,Chrysler,LHS,2000,253.0,6.0,automatic,4.0,0,Sedan,24,16,1013
6441,28680,Chrysler,LHS,2001,253.0,6.0,automatic,4.0,0,Sedan,24,16,1013
6442,2000,Subaru,Loyale,1992,90.0,4.0,manual,4.0,0,Wagon,28,22,640
6443,2000,Subaru,Loyale,1992,90.0,4.0,manual,4.0,0,Sedan,29,22,640
6444,2000,Subaru,Loyale,1992,90.0,4.0,manual,4.0,0,Wagon,26,21,640
6445,2000,Subaru,Loyale,1992,90.0,4.0,manual,4.0,0,Sedan,26,21,640
6446,2000,Subaru,Loyale,1993,90.0,4.0,manual,4.0,0,Wagon,28,22,640
6447,2000,Subaru,Loyale,1993,90.0,4.0,manual,4.0,0,Wagon,26,21,640
6448,2000,Subaru,Loyale,1993,90.0,4.0,manual,4.0,0,Sedan,29,22,640
6449,2000,Subaru,Loyale,1993,90.0,4.0,manual,4.0,0,Sedan,26,21,640
6450,2000,Subaru,Loyale,1994,90.0,4.0,manual,4.0,0,Wagon,26,21,640
6451,36400,Land Rover,LR2,2013,240.0,4.0,automatic,4.0,1,4dr SUV,24,17,258
6452,41500,Land Rover,LR2,2013,240.0,4.0,automatic,4.0,1,4dr SUV,24,17,258
6453,38900,Land Rover,LR2,2013,240.0,4.0,automatic,4.0,1,4dr SUV,24,17,258
6454,36600,Land Rover,LR2,2014,240.0,4.0,automatic,4.0,1,4dr SUV,24,17,258
6455,39100,Land Rover,LR2,2014,240.0,4.0,automatic,4.0,1,4dr SUV,24,17,258
6456,41700,Land Rover,LR2,2014,240.0,4.0,automatic,4.0,1,4dr SUV,24,17,258
6457,36600,Land Rover,LR2,2015,240.0,4.0,automatic,4.0,1,4dr SUV,24,17,258
6458,39100,Land Rover,LR2,2015,240.0,4.0,automatic,4.0,1,4dr SUV,24,17,258
6459,41700,Land Rover,LR2,2015,240.0,4.0,automatic,4.0,1,4dr SUV,24,17,258
6460,48525,Land Rover,LR3,2008,300.0,8.0,automatic,4.0,1,4dr SUV,17,12,258
6461,54025,Land Rover,LR3,2008,300.0,8.0,automatic,4.0,1,4dr SUV,17,12,258
6462,45975,Land Rover,LR3,2009,300.0,8.0,automatic,4.0,1,4dr SUV,17,12,258
6463,49700,Land Rover,LR4,2014,340.0,6.0,automatic,4.0,1,4dr SUV,19,14,258
6464,59900,Land Rover,LR4,2014,340.0,6.0,automatic,4.0,1,4dr SUV,19,14,258
6465,54600,Land Rover,LR4,2014,340.0,6.0,automatic,4.0,1,4dr SUV,19,14,258
6466,69279,Land Rover,LR4,2014,340.0,6.0,automatic,4.0,1,4dr SUV,19,14,258
6467,60600,Land Rover,LR4,2015,340.0,6.0,automatic,4.0,1,4dr SUV,19,14,258
6468,50400,Land Rover,LR4,2015,340.0,6.0,automatic,4.0,1,4dr SUV,19,14,258
6469,55300,Land Rover,LR4,2015,340.0,6.0,automatic,4.0,1,4dr SUV,19,14,258
6470,50400,Land Rover,LR4,2016,340.0,6.0,automatic,4.0,1,4dr SUV,19,15,258
6471,55300,Land Rover,LR4,2016,340.0,6.0,automatic,4.0,1,4dr SUV,19,15,258
6472,60600,Land Rover,LR4,2016,340.0,6.0,automatic,4.0,1,4dr SUV,19,15,258
6473,4207,Lexus,LS 400,1998,290.0,8.0,automatic,4.0,1,Sedan,23,17,454
6474,4556,Lexus,LS 400,1999,290.0,8.0,automatic,4.0,1,Sedan,23,16,454
6475,5035,Lexus,LS 400,2000,290.0,8.0,automatic,4.0,1,Sedan,23,16,454
6476,55375,Lexus,LS 430,2004,290.0,8.0,automatic,4.0,1,Sedan,23,16,454
6477,56225,Lexus,LS 430,2005,290.0,8.0,automatic,4.0,1,Sedan,23,16,454
6478,56525,Lexus,LS 430,2006,278.0,8.0,automatic,4.0,1,Sedan,23,16,454
6479,82305,Lexus,LS 460,2015,360.0,8.0,automatic,4.0,1,Sedan,23,16,454
6480,84500,Lexus,LS 460,2015,386.0,8.0,automatic,4.0,1,Sedan,24,16,454
6481,78820,Lexus,LS 460,2015,386.0,8.0,automatic,4.0,1,Sedan,24,16,454
6482,72520,Lexus,LS 460,2015,386.0,8.0,automatic,4.0,1,Sedan,24,16,454
6483,75465,Lexus,LS 460,2015,360.0,8.0,automatic,4.0,1,Sedan,23,16,454
6484,87500,Lexus,LS 460,2015,360.0,8.0,automatic,4.0,1,Sedan,23,16,454
6485,75465,Lexus,LS 460,2016,360.0,8.0,automatic,4.0,1,Sedan,23,16,454
6486,78820,Lexus,LS 460,2016,386.0,8.0,automatic,4.0,1,Sedan,24,16,454
6487,72520,Lexus,LS 460,2016,386.0,8.0,automatic,4.0,1,Sedan,24,16,454
6488,82305,Lexus,LS 460,2016,360.0,8.0,automatic,4.0,1,Sedan,23,16,454
6489,82305,Lexus,LS 460,2017,359.0,8.0,automatic,4.0,1,Sedan,23,16,454
6490,72520,Lexus,LS 460,2017,386.0,8.0,automatic,4.0,1,Sedan,24,16,454
6491,78820,Lexus,LS 460,2017,386.0,8.0,automatic,4.0,1,Sedan,24,16,454
6492,75465,Lexus,LS 460,2017,359.0,8.0,automatic,4.0,1,Sedan,23,16,454
6493,120060,Lexus,LS 600h L,2014,438.0,8.0,automatic,4.0,1,Sedan,23,19,454
6494,120440,Lexus,LS 600h L,2015,438.0,8.0,automatic,4.0,1,Sedan,23,19,454
6495,120440,Lexus,LS 600h L,2016,438.0,8.0,automatic,4.0,1,Sedan,23,19,454
6496,36770,Lincoln,LS,2004,232.0,6.0,automatic,4.0,1,Sedan,24,17,61
6497,43370,Lincoln,LS,2004,280.0,8.0,automatic,4.0,1,Sedan,23,15,61
6498,36140,Lincoln,LS,2004,232.0,6.0,automatic,4.0,1,Sedan,24,17,61
6499,39970,Lincoln,LS,2004,280.0,8.0,automatic,4.0,1,Sedan,23,15,61
6500,32370,Lincoln,LS,2004,232.0,6.0,automatic,4.0,1,Sedan,24,17,61
6501,43590,Lincoln,LS,2005,280.0,8.0,automatic,4.0,1,Sedan,22,16,61
6502,32640,Lincoln,LS,2005,232.0,6.0,automatic,4.0,1,Sedan,24,17,61
6503,36360,Lincoln,LS,2005,232.0,6.0,automatic,4.0,1,Sedan,24,17,61
6504,36990,Lincoln,LS,2005,232.0,6.0,automatic,4.0,1,Sedan,24,17,61
6505,40190,Lincoln,LS,2005,280.0,8.0,automatic,4.0,1,Sedan,22,16,61
6506,39285,Lincoln,LS,2006,280.0,8.0,automatic,4.0,1,Sedan,23,16,61
6507,2136,Oldsmobile,LSS,1997,240.0,6.0,automatic,4.0,0,Sedan,24,16,26
6508,2080,Oldsmobile,LSS,1997,205.0,6.0,automatic,4.0,0,Sedan,26,17,26
6509,2283,Oldsmobile,LSS,1998,195.0,6.0,automatic,4.0,0,Sedan,27,17,26
6510,2444,Oldsmobile,LSS,1998,240.0,6.0,automatic,4.0,0,Sedan,25,16,26
6511,2681,Oldsmobile,LSS,1999,240.0,6.0,automatic,4.0,0,Sedan,25,16,26
6512,2356,Oldsmobile,LSS,1999,205.0,6.0,automatic,4.0,0,Sedan,27,17,26
6513,2000,Ford,LTD Crown Victoria,1990,150.0,8.0,automatic,4.0,0,Sedan,22,15,5657
6514,2000,Ford,LTD Crown Victoria,1990,150.0,8.0,automatic,4.0,0,Wagon,22,15,5657
6515,2000,Ford,LTD Crown Victoria,1990,150.0,8.0,automatic,4.0,0,Wagon,22,15,5657
6516,2000,Ford,LTD Crown Victoria,1990,150.0,8.0,automatic,4.0,0,Wagon,22,15,5657
6517,2000,Ford,LTD Crown Victoria,1990,150.0,8.0,automatic,4.0,0,Sedan,22,15,5657
6518,2000,Ford,LTD Crown Victoria,1990,150.0,8.0,automatic,4.0,0,Wagon,22,15,5657
6519,2000,Ford,LTD Crown Victoria,1991,150.0,8.0,automatic,4.0,0,Wagon,22,15,5657
6520,2000,Ford,LTD Crown Victoria,1991,150.0,8.0,automatic,4.0,0,Sedan,22,15,5657
6521,2000,Ford,LTD Crown Victoria,1991,150.0,8.0,automatic,4.0,0,Wagon,22,15,5657
6522,2000,Ford,LTD Crown Victoria,1991,150.0,8.0,automatic,4.0,0,Sedan,22,15,5657
6523,2000,Ford,LTD Crown Victoria,1991,150.0,8.0,automatic,4.0,0,Wagon,22,15,5657
6524,2000,Ford,LTD Crown Victoria,1991,150.0,8.0,automatic,4.0,0,Sedan,22,15,5657
6525,2000,Ford,LTD Crown Victoria,1991,150.0,8.0,automatic,4.0,0,Wagon,22,15,5657
6526,40205,Buick,Lucerne,2009,292.0,8.0,automatic,4.0,0,Sedan,22,15,155
6527,32520,Buick,Lucerne,2009,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6528,29265,Buick,Lucerne,2009,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6529,35770,Buick,Lucerne,2009,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6530,33120,Buick,Lucerne,2009,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6531,35270,Buick,Lucerne,2009,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6532,30770,Buick,Lucerne,2009,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6533,34670,Buick,Lucerne,2009,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6534,35730,Buick,Lucerne,2010,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6535,30930,Buick,Lucerne,2010,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6536,34830,Buick,Lucerne,2010,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6537,33230,Buick,Lucerne,2010,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6538,32730,Buick,Lucerne,2010,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6539,42515,Buick,Lucerne,2010,292.0,8.0,automatic,4.0,0,Sedan,22,15,155
6540,29230,Buick,Lucerne,2010,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6541,35625,Buick,Lucerne,2010,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6542,36230,Buick,Lucerne,2010,227.0,6.0,automatic,4.0,0,Sedan,26,17,155
6543,29730,Buick,Lucerne,2011,227.0,6.0,automatic,4.0,0,Sedan,27,17,155
6544,35675,Buick,Lucerne,2011,227.0,6.0,automatic,4.0,0,Sedan,27,17,155
6545,33130,Buick,Lucerne,2011,227.0,6.0,automatic,4.0,0,Sedan,27,17,155
6546,44460,Buick,Lucerne,2011,292.0,8.0,automatic,4.0,0,Sedan,23,15,155
6547,2000,Chevrolet,Lumina Minivan,1994,120.0,6.0,automatic,3.0,0,Passenger Minivan,21,17,1385
6548,2000,Chevrolet,Lumina Minivan,1994,120.0,6.0,automatic,3.0,0,Cargo Minivan,21,17,1385
6549,2000,Chevrolet,Lumina Minivan,1995,120.0,6.0,automatic,3.0,0,Passenger Minivan,21,17,1385
6550,2000,Chevrolet,Lumina Minivan,1995,120.0,6.0,automatic,3.0,0,Cargo Minivan,21,17,1385
6551,2000,Chevrolet,Lumina Minivan,1996,180.0,6.0,automatic,3.0,0,Passenger Minivan,24,17,1385
6552,2000,Chevrolet,Lumina Minivan,1996,180.0,6.0,automatic,3.0,0,Cargo Minivan,24,17,1385
6553,2000,Chevrolet,Lumina,1999,160.0,6.0,automatic,4.0,0,Sedan,26,17,1385
6554,2000,Chevrolet,Lumina,1999,160.0,6.0,automatic,4.0,0,Sedan,26,17,1385
6555,2044,Chevrolet,Lumina,1999,200.0,6.0,automatic,4.0,0,Sedan,27,17,1385
6556,2100,Chevrolet,Lumina,2000,175.0,6.0,automatic,4.0,0,Sedan,27,18,1385
6557,18890,Chevrolet,Lumina,2001,175.0,6.0,automatic,4.0,0,Sedan,26,18,1385
6558,3667,Lexus,LX 450,1996,212.0,6.0,automatic,4.0,1,4dr SUV,14,12,454
6559,4282,Lexus,LX 450,1997,212.0,6.0,automatic,4.0,1,4dr SUV,14,12,454
6560,65225,Lexus,LX 470,2005,235.0,8.0,automatic,4.0,1,4dr SUV,16,12,454
6561,67395,Lexus,LX 470,2006,275.0,8.0,automatic,4.0,1,4dr SUV,15,12,454
6562,67395,Lexus,LX 470,2007,268.0,8.0,automatic,4.0,1,4dr SUV,15,12,454
6563,83180,Lexus,LX 570,2015,383.0,8.0,automatic,4.0,1,4dr SUV,17,12,454
6564,88880,Lexus,LX 570,2016,383.0,8.0,automatic,4.0,1,4dr SUV,18,13,454
6565,89380,Lexus,LX 570,2017,383.0,8.0,automatic,4.0,1,4dr SUV,18,13,454
6566,51270,Mercedes-Benz,M-Class,2013,240.0,6.0,automatic,4.0,1,4dr SUV,28,20,617
6567,96100,Mercedes-Benz,M-Class,2013,518.0,8.0,automatic,4.0,1,4dr SUV,17,13,617
6568,58800,Mercedes-Benz,M-Class,2013,402.0,8.0,automatic,4.0,1,4dr SUV,20,14,617
6569,49770,Mercedes-Benz,M-Class,2013,302.0,6.0,automatic,4.0,1,4dr SUV,23,18,617
6570,47270,Mercedes-Benz,M-Class,2013,302.0,6.0,automatic,4.0,1,4dr SUV,23,18,617
6571,97250,Mercedes-Benz,M-Class,2014,518.0,8.0,automatic,4.0,1,4dr SUV,17,13,617
6572,51790,Mercedes-Benz,M-Class,2014,240.0,6.0,automatic,4.0,1,4dr SUV,28,20,617
6573,50290,Mercedes-Benz,M-Class,2014,302.0,6.0,automatic,4.0,1,4dr SUV,22,17,617
6574,59450,Mercedes-Benz,M-Class,2014,402.0,8.0,automatic,4.0,1,4dr SUV,19,14,617
6575,47790,Mercedes-Benz,M-Class,2014,302.0,6.0,automatic,4.0,1,4dr SUV,24,18,617
6576,62900,Mercedes-Benz,M-Class,2015,329.0,6.0,automatic,4.0,1,4dr SUV,22,18,617
6577,48300,Mercedes-Benz,M-Class,2015,302.0,6.0,automatic,4.0,1,4dr SUV,24,18,617
6578,49800,Mercedes-Benz,M-Class,2015,,4.0,automatic,4.0,1,4dr SUV,29,22,617
6579,98400,Mercedes-Benz,M-Class,2015,518.0,8.0,automatic,4.0,1,4dr SUV,17,13,617
6580,50800,Mercedes-Benz,M-Class,2015,302.0,6.0,automatic,4.0,1,4dr SUV,22,17,617
6581,51700,BMW,M2,2016,365.0,6.0,manual,2.0,1,Coupe,26,18,3916
6582,51700,BMW,M2,2017,365.0,6.0,manual,2.0,1,Coupe,26,18,3916
6583,2000,Infiniti,M30,1990,162.0,6.0,automatic,2.0,1,Coupe,23,17,190
6584,2000,Infiniti,M30,1991,162.0,6.0,automatic,2.0,1,Convertible,23,17,190
6585,2000,Infiniti,M30,1991,162.0,6.0,automatic,2.0,1,Coupe,23,17,190
6586,2000,Infiniti,M30,1992,162.0,6.0,automatic,2.0,1,Coupe,23,17,190
6587,2000,Infiniti,M30,1992,162.0,6.0,automatic,2.0,1,Convertible,23,17,190
6588,43900,Infiniti,M35,2008,275.0,6.0,automatic,4.0,1,Sedan,23,16,190
6589,45650,Infiniti,M35,2008,275.0,6.0,automatic,4.0,1,Sedan,22,16,190
6590,45800,Infiniti,M35,2009,303.0,6.0,automatic,4.0,1,Sedan,25,17,190
6591,47950,Infiniti,M35,2009,275.0,6.0,automatic,4.0,1,Sedan,22,16,190
6592,45800,Infiniti,M35,2010,303.0,6.0,automatic,4.0,1,Sedan,25,17,190
6593,47950,Infiniti,M35,2010,303.0,6.0,automatic,4.0,1,Sedan,22,16,190
6594,49200,Infiniti,M37,2011,330.0,6.0,automatic,4.0,1,Sedan,24,17,190
6595,47050,Infiniti,M37,2011,330.0,6.0,automatic,4.0,1,Sedan,26,18,190
6596,62000,BMW,M3,2015,425.0,6.0,manual,4.0,1,Sedan,26,17,3916
6597,63500,BMW,M3,2016,425.0,6.0,manual,4.0,1,Sedan,26,17,3916
6598,64000,BMW,M3,2017,425.0,6.0,manual,4.0,1,Sedan,26,17,3916
6599,133205,BMW,M4 GTS,2016,493.0,6.0,automated_manual,2.0,1,Coupe,23,16,3916
6600,50250,Infiniti,M45,2008,325.0,8.0,automatic,4.0,1,Sedan,21,16,190
6601,52750,Infiniti,M45,2008,325.0,8.0,automatic,4.0,1,Sedan,20,14,190
6602,52150,Infiniti,M45,2009,325.0,8.0,automatic,4.0,1,Sedan,21,16,190
6603,54650,Infiniti,M45,2009,325.0,8.0,automatic,4.0,1,Sedan,20,14,190
6604,54650,Infiniti,M45,2010,325.0,8.0,automatic,4.0,1,Sedan,20,14,190
6605,52150,Infiniti,M45,2010,325.0,8.0,automatic,4.0,1,Sedan,21,16,190
6606,64200,BMW,M4,2015,425.0,6.0,manual,2.0,1,Coupe,26,17,3916
6607,72500,BMW,M4,2015,425.0,6.0,manual,2.0,1,Convertible,26,17,3916
6608,74200,BMW,M4,2016,425.0,6.0,manual,2.0,1,Convertible,26,17,3916
6609,65700,BMW,M4,2016,425.0,6.0,manual,2.0,1,Coupe,26,17,3916
6610,74700,BMW,M4,2017,425.0,6.0,manual,2.0,1,Convertible,26,17,3916
6611,66200,BMW,M4,2017,425.0,6.0,manual,2.0,1,Coupe,26,17,3916
6612,60950,Infiniti,M56,2011,420.0,8.0,automatic,4.0,1,Sedan,23,16,190
6613,58450,Infiniti,M56,2011,420.0,8.0,automatic,4.0,1,Sedan,25,16,190
6614,92900,BMW,M5,2014,552.0,8.0,automated_manual,4.0,1,Sedan,20,14,3916
6615,93600,BMW,M5,2015,560.0,8.0,automated_manual,4.0,1,Sedan,20,14,3916
6616,94100,BMW,M5,2016,560.0,8.0,automated_manual,4.0,1,Sedan,20,14,3916
6617,115700,BMW,M6 Gran Coupe,2015,560.0,8.0,automated_manual,4.0,1,Sedan,20,14,3916
6618,117200,BMW,M6 Gran Coupe,2016,552.0,8.0,automated_manual,4.0,1,Sedan,20,14,3916
6619,117500,BMW,M6 Gran Coupe,2017,560.0,8.0,automated_manual,4.0,1,Sedan,20,14,3916
6620,118200,BMW,M6,2015,560.0,8.0,automated_manual,2.0,1,Convertible,20,14,3916
6621,111900,BMW,M6,2015,560.0,8.0,automated_manual,2.0,1,Coupe,20,14,3916
6622,119700,BMW,M6,2016,552.0,8.0,automated_manual,2.0,1,Convertible,20,14,3916
6623,113400,BMW,M6,2016,552.0,8.0,automated_manual,2.0,1,Coupe,20,14,3916
6624,113700,BMW,M6,2017,560.0,8.0,automated_manual,2.0,1,Coupe,20,14,3916
6625,120000,BMW,M6,2017,560.0,8.0,automated_manual,2.0,1,Convertible,22,15,3916
6626,72300,Porsche,Macan,2015,400.0,6.0,automated_manual,4.0,1,4dr SUV,23,17,1715
6627,49900,Porsche,Macan,2015,340.0,6.0,automated_manual,4.0,1,4dr SUV,23,17,1715
6628,52600,Porsche,Macan,2016,340.0,6.0,automated_manual,4.0,1,4dr SUV,23,17,1715
6629,73900,Porsche,Macan,2016,400.0,6.0,automated_manual,4.0,1,4dr SUV,23,17,1715
6630,67200,Porsche,Macan,2017,360.0,6.0,automated_manual,4.0,1,4dr SUV,23,17,1715
6631,54400,Porsche,Macan,2017,340.0,6.0,automated_manual,4.0,1,4dr SUV,23,17,1715
6632,76000,Porsche,Macan,2017,400.0,6.0,automated_manual,4.0,1,4dr SUV,23,17,1715
6633,47500,Porsche,Macan,2017,252.0,4.0,automated_manual,4.0,1,4dr SUV,25,20,1715
6634,32855,Dodge,Magnum,2006,340.0,8.0,automatic,4.0,0,Wagon,22,15,1851
6635,30855,Dodge,Magnum,2006,340.0,8.0,automatic,4.0,0,Wagon,23,15,1851
6636,22680,Dodge,Magnum,2006,190.0,6.0,automatic,4.0,0,Wagon,26,18,1851
6637,29100,Dodge,Magnum,2006,250.0,6.0,automatic,4.0,0,Wagon,22,15,1851
6638,37320,Dodge,Magnum,2006,425.0,8.0,automatic,4.0,0,Wagon,18,13,1851
6639,29860,Dodge,Magnum,2007,250.0,6.0,automatic,4.0,0,Wagon,22,15,1851
6640,23370,Dodge,Magnum,2007,190.0,6.0,automatic,4.0,0,Wagon,26,18,1851
6641,31515,Dodge,Magnum,2007,340.0,8.0,automatic,4.0,0,Wagon,23,15,1851
6642,33615,Dodge,Magnum,2007,340.0,8.0,automatic,4.0,0,Wagon,22,15,1851
6643,37795,Dodge,Magnum,2007,425.0,8.0,automatic,4.0,0,Wagon,18,13,1851
6644,38105,Dodge,Magnum,2008,425.0,8.0,automatic,4.0,0,Wagon,18,13,1851
6645,33880,Dodge,Magnum,2008,340.0,8.0,automatic,4.0,0,Wagon,22,15,1851
6646,27225,Dodge,Magnum,2008,250.0,6.0,automatic,4.0,0,Wagon,24,17,1851
6647,29855,Dodge,Magnum,2008,250.0,6.0,automatic,4.0,0,Wagon,22,15,1851
6648,31780,Dodge,Magnum,2008,340.0,8.0,automatic,4.0,0,Wagon,23,15,1851
6649,23420,Dodge,Magnum,2008,178.0,6.0,automatic,4.0,0,Wagon,26,18,1851
6650,20320,Chevrolet,Malibu Classic,2008,219.0,6.0,automatic,4.0,0,Sedan,29,18,1385
6651,17935,Chevrolet,Malibu Classic,2008,145.0,4.0,automatic,4.0,0,Sedan,30,22,1385
6652,19695,Chevrolet,Malibu Classic,2008,219.0,6.0,automatic,4.0,0,Sedan,29,18,1385
6653,23640,Chevrolet,Malibu Hybrid,2008,164.0,4.0,automatic,4.0,0,Sedan,32,24,1385
6654,25555,Chevrolet,Malibu Hybrid,2009,164.0,4.0,automatic,4.0,0,Sedan,34,26,1385
6655,25925,Chevrolet,Malibu Hybrid,2010,164.0,4.0,automatic,4.0,0,Sedan,34,26,1385
6656,23835,Chevrolet,Malibu Limited,2016,197.0,4.0,automatic,4.0,0,Sedan,34,24,1385
6657,22565,Chevrolet,Malibu Limited,2016,197.0,4.0,automatic,4.0,0,Sedan,34,24,1385
6658,28420,Chevrolet,Malibu Limited,2016,197.0,4.0,automatic,4.0,0,Sedan,34,24,1385
6659,22565,Chevrolet,Malibu Limited,2016,197.0,4.0,automatic,4.0,0,Sedan,34,24,1385
6660,24610,Chevrolet,Malibu Maxx,2005,200.0,6.0,automatic,4.0,0,4dr Hatchback,28,20,1385
6661,21465,Chevrolet,Malibu Maxx,2005,200.0,6.0,automatic,4.0,0,4dr Hatchback,28,20,1385
6662,20965,Chevrolet,Malibu Maxx,2005,200.0,6.0,automatic,4.0,0,4dr Hatchback,28,20,1385
6663,23465,Chevrolet,Malibu Maxx,2006,201.0,6.0,automatic,4.0,0,4dr Hatchback,28,20,1385
6664,20165,Chevrolet,Malibu Maxx,2006,201.0,6.0,automatic,4.0,0,4dr Hatchback,28,20,1385
6665,23265,Chevrolet,Malibu Maxx,2006,240.0,6.0,automatic,4.0,0,4dr Hatchback,24,16,1385
6666,19565,Chevrolet,Malibu Maxx,2006,201.0,6.0,automatic,4.0,0,4dr Hatchback,28,20,1385
6667,20575,Chevrolet,Malibu Maxx,2007,217.0,6.0,automatic,4.0,0,4dr Hatchback,28,18,1385
6668,19795,Chevrolet,Malibu Maxx,2007,217.0,6.0,automatic,4.0,0,4dr Hatchback,28,18,1385
6669,23710,Chevrolet,Malibu Maxx,2007,240.0,6.0,automatic,4.0,0,4dr Hatchback,22,15,1385
6670,23915,Chevrolet,Malibu Maxx,2007,217.0,6.0,automatic,4.0,0,4dr Hatchback,28,18,1385
6671,28195,Chevrolet,Malibu,2015,196.0,4.0,automatic,4.0,0,Sedan,36,25,1385
6672,25470,Chevrolet,Malibu,2015,196.0,4.0,automatic,4.0,0,Sedan,36,25,1385
6673,30355,Chevrolet,Malibu,2015,259.0,4.0,automatic,4.0,0,Sedan,30,21,1385
6674,22340,Chevrolet,Malibu,2015,196.0,4.0,automatic,4.0,0,Sedan,36,25,1385
6675,27005,Chevrolet,Malibu,2015,259.0,4.0,automatic,4.0,0,Sedan,30,21,1385
6676,23610,Chevrolet,Malibu,2015,196.0,4.0,automatic,4.0,0,Sedan,36,25,1385
6677,22340,Chevrolet,Malibu,2015,196.0,4.0,automatic,4.0,0,Sedan,36,25,1385
6678,21625,Chevrolet,Malibu,2016,160.0,4.0,automatic,4.0,0,Sedan,37,27,1385
6679,28620,Chevrolet,Malibu,2016,250.0,4.0,automatic,4.0,0,Sedan,33,22,1385
6680,27770,Chevrolet,Malibu,2016,182.0,4.0,direct_drive,4.0,0,Sedan,46,47,1385
6681,30920,Chevrolet,Malibu,2016,250.0,4.0,automatic,4.0,0,Sedan,33,22,1385
6682,23120,Chevrolet,Malibu,2016,160.0,4.0,automatic,4.0,0,Sedan,37,27,1385
6683,25020,Chevrolet,Malibu,2016,160.0,4.0,automatic,4.0,0,Sedan,37,27,1385
6684,23120,Chevrolet,Malibu,2016,160.0,4.0,automatic,4.0,0,Sedan,37,27,1385
6685,25125,Chevrolet,Malibu,2017,160.0,4.0,automatic,4.0,0,Sedan,36,27,1385
6686,27875,Chevrolet,Malibu,2017,182.0,4.0,direct_drive,4.0,0,Sedan,43,49,1385
6687,21680,Chevrolet,Malibu,2017,160.0,4.0,automatic,4.0,0,Sedan,36,27,1385
6688,30975,Chevrolet,Malibu,2017,250.0,4.0,automatic,4.0,0,Sedan,33,22,1385
6689,23225,Chevrolet,Malibu,2017,160.0,4.0,automatic,4.0,0,Sedan,36,27,1385
6690,38680,Lincoln,Mark LT,2006,300.0,8.0,automatic,4.0,1,Crew Cab Pickup,18,13,61
6691,42235,Lincoln,Mark LT,2006,300.0,8.0,automatic,4.0,1,Crew Cab Pickup,16,12,61
6692,41225,Lincoln,Mark LT,2007,300.0,8.0,automatic,4.0,1,Crew Cab Pickup,16,12,61
6693,41525,Lincoln,Mark LT,2007,300.0,8.0,automatic,4.0,1,Crew Cab Pickup,16,12,61
6694,38425,Lincoln,Mark LT,2007,300.0,8.0,automatic,4.0,1,Crew Cab Pickup,16,12,61
6695,38125,Lincoln,Mark LT,2007,300.0,8.0,automatic,4.0,1,Crew Cab Pickup,16,12,61
